unit tests for ClassNeedle
p 1 (mm/int)
t 1 (C)
rh 1 (%)
u 1 (m/s)
Qsi 1 (W/m^2)
$ea ea(t, rh)
#############	p	t	rh	u	Qsi
2006	1	4	13	0	0.0	-1.32	56.58	2.35	108.5
2006	1	4	14	0	0.0	0.11	55.33	2.39	165.81
2006	1	4	15	0	0.0	1.14	52.65	2.54	199.11
2006	1	4	16	0	0.0	1.15	54.1	2.9	168.29
2006	1	4	17	0	0.0	-0.04	55.72	3.44	82.89
2006	1	4	18	0	0.0	-1.38	61.86	3.6	7.58
2006	1	4	19	0	0.0	-2.05	65.5	3.43	0.0
2006	1	4	20	0	0.0	-2.61	68.4	3.23	0.0
2006	1	4	21	0	0.0	-3.23	71.22	2.95	0.0
2006	1	4	22	0	0.0	-3.77	73.33	2.76	0.0
2006	1	4	23	0	0.0	-4.06	73.03	2.74	0.0
2006	1	4	24	0	0.0	-4.34	71.56	2.53	0.0
2006	1	5	1	0	0.0	-4.92	75.36	1.63	0.0
2006	1	5	2	0	0.0	-5.28	74.56	1.58	0.0
2006	1	5	3	0	0.0	-5.53	73.98	1.26	0.0
2006	1	5	4	0	0.0	-5.47	72.87	0.52	0.0
2006	1	5	5	0	0.0	-5.1	71.46	0.55	0.0
2006	1	5	6	0	0.0	-4.74	71.21	0.59	0.0
2006	1	5	7	0	0.0	-3.97	70.03	0.26	0.0
2006	1	5	8	0	0.0	-2.92	67.53	0.44	0.0
2006	1	5	9	0	0.0	-1.98	65.15	0.5	0.0
2006	1	5	10	0	0.0	-1.28	63.04	0.46	0.27
2006	1	5	11	0	0.0	-0.34	59.23	0.06	19.37
2006	1	5	12	0	0.0	0.99	57.8	0.6	67.77
2006	1	5	13	0	0.0	2.71	53.45	1.78	125.53
2006	1	5	14	0	0.0	4.21	48.93	2.08	127.95
2006	1	5	15	0	0.0	5.17	46.28	3.15	121.11
2006	1	5	16	0	0.0	5.44	45.39	3.67	105.79
2006	1	5	17	0	0.0	4.81	47.0	3.85	54.24
2006	1	5	18	0	0.0	3.79	50.82	3.89	5.52
2006	1	5	19	0	0.0	3.17	54.68	4.19	0.0
2006	1	5	20	0	0.0	3.57	54.86	5.7	0.0
2006	1	5	21	0	0.0	4.54	50.64	7.02	0.0
2006	1	5	22	0	0.0	4.53	48.2	6.91	0.0
2006	1	5	23	0	0.0	3.93	47.79	6.37	0.0
2006	1	5	24	0	0.0	3.01	49.16	5.41	0.0
2006	1	6	1	0	0.0	2.54	52.81	4.26	0.0
2006	1	6	2	0	0.0	1.3	56.92	3.82	0.0
2006	1	6	3	0	0.0	0.66	58.8	3.44	0.0
2006	1	6	4	0	0.0	-0.01	57.43	3.01	0.0
